2081,0.14,0.03,0.03,29
2082,0.13,0.03,0.02,253
2083,0.17,0.1,0.07,6140
2084,0.3,0.25,0.17,660
2085,0.18,0.04,0.04,28
2086,0.17,0.05,0.05,114
2087,0.03,0.25,0.11,36
2088,0.28,0.01,0.01,101
2089,0.05,0.05,0.05,38
2090,0.18,0.06,0.06,17
2091,0.12,0.17,0.14,42
2092,0.04,0.04,0.04,27
2093,0.01,0.02,0.02,84
2094,0.29,0.12,0.11,712
2095,0.05,0.03,0.03,40
2096,0.01,0.02,0.02,99
2097,0.07,0.03,0.03,30
2098,0.24,0.14,0.08,4125
2099,0.23,0.01,0.01,116
2100,0.21,0.02,0.02,81
2101,0.06,0.06,0.06,18
2102,0.31,0.03,0.03,35
2103,0.2,0.1,0.07,6977
2104,0.24,0.12,0.12,17
2105,0.16,0.02,0.02,61
2106,0.01,0.03,0.03,68
2107,0.27,0.02,0.02,207
2108,0.08,0.15,0.08,1365
2109,0.17,0.06,0.11,18
2110,0.11,0.09,0.04,740
2111,0.11,0.05,0.05,55
2112,0.08,0.13,0.13,145
2113,0.57,0.02,0.02,259
2114,0.06,0.06,0.06,18
2115,0.09,0.07,0.04,380
2116,0.12,0.02,0.02,50
2117,0.2,0.17,0.11,238
2118,0.13,0.02,0.02,45
2119,0.05,0.57,0.56,175
2120,0.02,0.02,0.02,63
2121,0.22,0.07,0.05,3275
2122,0.04,0.42,0.16,79
2123,0.1,0.02,0.02,142
2124,0.01,0.25,0.17,598
2125,0.04,0.04,0.04,25
2126,0.01,0.03,0.01,147
2127,0.08,0.08,0.08,40
2128,0.56,0.01,0.01,420
2129,0.03,0.07,0.07,30
2130,0.02,0.06,0.06,96
2131,0.19,0.05,0.05,59
2132,0.3,0.03,0.03,165
2133,0.39,0.01,0.02,95
2134,0.03,0.03,0.03,35
2135,0.09,0.05,0.05,55
2136,0.22,0.02,0.02,41
2137,0.23,0.02,0.02,48
2138,0.14,0.08,0.08,50
2139,0.21,0.03,0.02,605
2140,0.05,0.14,0.09,103
2141,0.05,0.15,0.13,165
2142,0.12,0.13,0.08,60
2143,0.03,0.03,0.03,33
2144,0.16,0.05,0.05,19
2145,0.04,0.04,0.04,106
2146,0.06,0.06,0.06,17
2147,0.18,0.05,0.05,199
2148,0.08,0.05,0.05,206
2149,0.17,0.02,0.03,87
2150,0.06,0.02,0.02,122
2151,0.05,0.05,0.05,19
2152,0.76,0.01,0.01,87
2153,0.2,0.09,0.09,35
2154,0.02,0.04,0.04,49
2155,0.08,0.09,0.09,66
2156,0.31,0.02,0.01,4895
2157,0.03,0.03,0.03,182
2158,0.04,0.02,0.02,55
2159,0.15,0.01,0.01,141
2160,0.18,0.32,0.05,1393
2161,0.17,0.11,0.11,18
2162,0.26,0.04,0.04,27
2163,0.01,0.03,0.02,237
2164,0.02,0.04,0.04,57
2165,0.23,0.06,0.04,556
2166,0.06,0.03,0.03,33
2167,0.01,0.1,0.06,94
2168,0.32,0.05,0.05,19
2169,0.12,0.03,0.03,34
2170,0.19,0.04,0.04,83
2171,0.15,0.09,0.09,55
2172,0.04,0.04,0.04,24
2173,0.15,0.01,0.01,488
2174,0.05,0.04,0.04,92
2175,0.02,0.1,0.12,42
2176,0.48,0.09,0.09,23
2177,0.08,0.01,0.01,157
2178,0.01,0.01,0.01,209
2179,0.02,0.05,0.05,63
2180,0.12,0.01,0.01,347
2181,0.17,0.06,0.06,18
2182,0.2,0.03,0.03,35
2183,0.09,0.09,0.05,64
2184,0.27,0.04,0.04,26
2185,0.12,0.04,0.04,187
2186,0.25,0.06,0.04,89
2187,0.05,0.05,0.05,19
2188,0.22,0.06,0.04,85
2189,0.07,0.11,0.06,4883
2190,0.14,0.01,0.01,657
2191,0.02,0.07,0.07,43
2192,0.41,0.02,0.02,41
2193,0.08,0.04,0.04,24
2194,0.03,0.03,0.03,64
2195,0.07,0.14,0.08,59
2196,0.11,0.05,0.05,110
2197,0.09,0.03,0.03,151
2198,0.12,0.06,0.06,17
2199,0.17,0.1,0.04,69
2200,0.17,0.03,0.03,139
2201,0.18,0.05,0.03,207
2202,0.04,0.04,0.04,53
2203,0.17,0.38,0.2,8847
2204,0.06,0.02,0.02,541
2205,0.08,0.08,0.08,79
2206,0.03,0.03,0.03,29
2207,0.06,0.25,0.16,5639
2208,0.11,0,0,244
2209,0.32,0.04,0.04,25
2210,0.05,0.07,0.05,43
2211,0.08,0.02,0.02,49
2212,0.09,0.06,0.01,79
2213,0.26,0.02,0.02,42
2214,0.7,0.26,0.07,1240
2215,0.1,0.02,0.02,163
2216,0.02,0.01,0.01,319
2217,0.19,0.15,0.12,25326
2218,0.39,0.01,0.01,74
2219,0.25,0.04,0.04,24
2220,0.09,0.13,0.07,33062
2221,0.09,0.19,0.19,43
2222,0.12,0.06,0.06,17
2223,0.02,0.03,0.02,127
2224,0.06,0.06,0.03,33
2225,1.21,0.26,0.26,19
2226,0.5,0.16,0.14,649
2227,0.25,0.4,0.14,192
2228,0.09,0.09,0.04,23
2229,0.08,0.08,0.08,25
2230,0.03,0.03,0.03,32
2231,0.07,0.05,0.05,110
2232,0.04,0.04,0.04,26
2233,0.22,0.03,0.02,4680
2234,0.03,0.03,0.03,32
2235,0.16,0.04,0.04,25
2236,0.05,0.05,0.08,73
2237,0.09,0.03,0.03,91
2238,0.05,0.12,0.06,658
2239,0.1,0.03,0.03,31
2240,0.13,0.05,0.05,61
2241,0.16,0.04,0.02,514
2242,0.03,0.03,0.02,201
2243,0.02,0.04,0.02,54
2244,0.25,0.06,0.06,16
2245,0.17,0.2,0.11,907
2246,0.11,0.03,0.03,37
2247,0.03,0.17,0.15,658
2248,0.06,0.03,0.03,116
2249,0.14,0.05,0.05,21
2250,0.06,0.11,0.11,18
2251,0.03,0.06,0.06,31
2252,0.02,0.04,0.04,49
2253,0.24,0.05,0.05,110
2254,0.02,0.13,0.09,46
2255,0.13,0.06,0.06,16
2256,0.32,0.02,0.02,182
2257,0.07,0.02,0.02,41
2258,0.4,0.02,0.02,42
2259,0.15,0.12,0.12,34
2260,0.09,0.06,0.06,67
2261,0.34,0.14,0.12,7364
2262,0.21,0.04,0.04,184
2263,0.08,0.08,0.08,39
2264,0.06,0.01,0.01,248
2265,0.28,0.01,0.01,546
2266,0.16,0.11,0.08,38
2267,0.18,0.05,0.05,275
2268,0.1,0.08,0.06,109
2269,0.14,0.05,0.05,85
2270,0.19,0.06,0.04,47
2271,0.14,0.04,0.03,575
2272,0.24,0.04,0.04,46
2273,0.35,0.06,0.06,17
2274,0.12,0.06,0.06,17
2275,0.25,0.03,0.03,36
2276,0.1,0.05,0.05,631
2277,0.11,0.02,0.02,63
2278,0.06,0.04,0.04,153
2279,0.31,0.09,0.02,1594
2280,0.04,0.02,0.02,130
2281,0.08,0.01,0.01,86
2282,0.11,0.03,0.03,36
2283,0.15,0.07,0.07,97
2284,0.1,0.04,0.04,129
2285,0.02,0.08,0.07,60
2286,0.28,0.07,0.05,258
2287,0.14,0.07,0.05,488
2288,0.03,0.07,0.07,29
2289,0.84,0,0,2951
2290,0.03,0.03,0.03,80
2291,0.02,0.04,0.04,46
2292,0.08,0.08,0.08,25
2293,0.08,0.06,0.04,187
2294,0.52,0.13,0.1,646
2295,0.05,0.03,0.05,38
2296,0.11,0.11,0.11,18
2297,0.12,0.04,0.04,26
2298,0.01,0.02,0.01,90
2299,0.24,0.16,0.15,4074
2300,0.13,0.07,0.07,61
2301,0.04,0.01,0.01,278
2302,0.04,0.01,0.01,135
2303,0.06,0.06,0.07,1653
2304,0.12,0.06,0.06,17
2305,0.13,0.08,0.04,24
2306,0.17,0.02,0.02,48
2307,0.01,0.05,0.05,103
2308,0.07,0.02,0.02,46
2309,0.17,0.06,0.06,18
2310,0.06,0.07,0.07,83
2311,0.15,0.08,0.08,85
2312,0.4,0.04,0.01,496
2313,0.08,0.08,0.06,252
2314,0.24,0.02,0.02,51
2315,0.01,0.28,0.19,1081
2316,0.03,0.04,0.04,593
2317,0.02,0.06,0.04,171
2318,0.23,0.02,0.02,44
2319,0.1,0.1,0.07,29
2320,0.19,0.2,0.09,2330
2321,0.07,0.07,0.07,44
2322,0.1,0.02,0.02,51
2323,0.12,0.06,0.12,17
2324,0.06,0.06,0.03,32
2325,0.03,0.16,0.13,38
2326,0.07,0.02,0.02,42
2327,0.12,0.06,0.12,17
2328,0.02,0.06,0.06,155
2329,0.03,0.06,0.06,33
2330,0.38,0.1,0.1,40
2331,0.12,0.12,0.06,17
2332,0.08,0.03,0.03,64
2333,0.07,0.04,0.06,116
2334,0.05,0.01,0.01,170
2335,0.18,0.04,0.04,304
2336,0.04,0.02,0.02,45
2337,0.06,0.06,0.06,33
2338,0.05,0.05,0.05,19
2339,0.26,0.03,0.03,34
2340,0.14,0.14,0.08,3451
2341,0.03,0.03,0.03,31
2342,0.1,0.03,0.03,299
2343,0.1,0.03,0.01,73
2344,0.1,0.11,0.08,70367
2345,0.23,0.01,0.01,81
2346,0.09,0.2,0.11,4666
2347,0.21,0.05,0.05,126
2348,0.07,0.11,0.05,3883
2349,0.04,0.27,0.14,1264
2350,0.19,0.18,0.17,1095
2351,0.23,0.03,0.02,221
2352,0.01,0.02,0.02,165
2353,0.07,0.11,0.09,2227
2354,0.29,0.06,0.06,17
2355,0.25,0.03,0.01,89
2356,0.16,0.02,0.02,62
2357,0.3,0.08,0.08,318
2358,0.25,0.06,0.06,16
2359,0.04,0.04,0.04,23
2360,0.15,0.03,0.02,131
2361,0.04,0.08,0.08,26
2362,0.03,0.36,0.21,3609
2363,0.08,0.05,0.05,38
2364,0.02,0.09,0.09,56
2365,0.07,0.03,0.03,30
2366,0.24,0.24,0.29,17
2367,0.14,0.27,0.24,2981
2368,0.18,0.05,0.05,4506
2369,0.05,0.04,0.04,167
2370,0.05,0.05,0.03,37
2371,0.14,0.08,0.04,908
2372,0.04,0.1,0.09,1372
2373,0.01,0.05,0.05,195
2374,0.14,0.03,0.03,37
2375,0.06,0.24,0.13,501
2376,0.06,0.06,0.06,18
2377,0.12,0.12,0.12,17
2378,0.09,0.27,0.06,5453
2379,0.03,0.05,0.05,379
2380,0.11,0.11,0.11,19
2381,0.06,0.04,0.03,2191
2382,0.19,0.06,0.06,32
2383,0.15,0.04,0.04,27
2384,0.02,0.01,0.01,81
2385,0.11,0.01,0.01,282
2386,0.26,0.08,0.1,77
2387,0.14,0.05,0.05,21
2388,0.05,0.05,0.05,63
2389,0.12,0.12,0.12,17
2390,0.03,0.05,0.05,60
2391,0.35,0.06,0.06,34
2392,0.06,0.06,0.06,16
2393,0.09,0.08,0.07,1460
2394,0.05,0.05,0.05,19
2395,0.15,0.15,0.17,48
2396,0.25,0.02,0.02,519
2397,0.09,0.03,0.03,32
2398,0.82,0.1,0.06,3619
2399,0.05,0.05,0.05,43
2400,0.11,0.02,0.02,65
2401,0.05,0.05,0.05,21
2402,0.02,0.02,0.02,117
2403,0.19,0.13,0.13,16
2404,0.06,0.13,0.05,63
2405,0.09,0.05,0.01,220
2406,0.05,0.11,0.11,73
2407,0.17,0.13,0.13,23
2408,0.12,0.05,0.05,274
2409,0.1,0.03,0.03,39
2410,0.07,0.2,0.03,2346
2411,0.35,0.02,0.02,66
2412,0.07,0.06,0.07,112
2413,0.06,0.06,0.06,36
2414,0.28,0.04,0.04,47
2415,0.18,0.12,0.12,17
2416,0.26,0.11,0.06,410
2417,0.08,0.45,0.22,289
2418,0,0.21,0.02,4591
2419,0.15,0.08,0.08,26
2420,0.08,0.06,0.06,36
2421,0.15,0.02,0.01,195
2422,0.06,0.05,0.03,618
2423,0.13,0.02,0.01,82
2424,0.1,0.06,0.01,334
2425,0.09,0.09,0.09,196
2426,0.11,0.25,0.21,603
2427,0.16,0.04,0.03,276
2428,0.04,0.06,0.06,83
2429,0.03,0.03,0.03,35
2430,0.01,0.04,0.04,767
2431,0.28,0.13,0.08,542
2432,0.11,0.05,0.05,19
2433,0.11,0.03,0.03,38
2434,0.17,0.02,0.02,145
2435,0.06,0.06,0.06,16
2436,0.12,0.04,0.04,26
2437,0.06,0.12,0.06,17
2438,0.11,0.11,0.11,19
2439,0.18,0.12,0.12,17
2440,0.63,0.02,0.02,59
2441,0.48,0.08,0.05,3649
2442,0.45,0.05,0.02,44
2443,0.13,0.13,0.13,31
2444,0.61,0.01,0.01,87
2445,0.18,0.03,0.03,40
2446,0.02,0.03,0.03,105
2447,0.08,0.03,0.03,1074
2448,0.26,0.03,0.03,31
2449,0.16,0.12,0.12,25
2450,0.03,0.08,0.05,37
2451,0.12,0.08,0.06,15926
2452,0.22,0.02,0.02,50
2453,0.11,0.06,0.06,686
2454,0.13,0.17,0.09,23
2455,0.13,0.04,0.04,23
2456,0.09,0.16,0.11,523
2457,0.17,0.02,0.02,41
2458,0.06,0.03,0.03,31
2459,0.04,0.04,0.04,23
2460,0.04,0.02,0.02,91
2461,0.17,0.06,0.06,18
2462,0.01,0.01,0.01,69
2463,0.11,0.14,0.14,28
2464,0.04,0.04,0.04,25
2465,0.23,0.33,0.13,1919
2466,0.33,0.47,0.03,807
2467,0.26,0.04,0.04,23
2468,0.23,0.02,0.02,60
2469,0.04,0.01,0.01,76
2470,0.21,0.09,0.06,14426
2471,0.07,0.07,0.07,43
2472,0.05,0.09,0.09,22
2473,0.01,0.07,0.07,176
2474,0.03,0.03,0.03,39
2475,0.05,0.05,0.05,20
2476,0.1,0.05,0.05,21
2477,0.21,0.08,0.08,38
2478,0.14,0.03,0.03,111
2479,0.24,0.03,0.02,59
2480,0.03,0.11,0.11,37
2481,0.46,0.04,0.04,46
2482,0.23,0.07,0.07,44
2483,0.05,0.03,0.03,59
2484,0.04,0.02,0.02,56
2485,0.14,0.01,0.01,118
2486,0.19,0.22,0.18,906
2487,0.31,0.13,0.13,16
2488,0.4,0.03,0.02,769
2489,0.22,0.02,0.02,60
2490,0.22,0.11,0.11,18
2491,0.13,0.02,0.02,231
2492,0.19,0.02,0.02,236
2493,0.25,0.06,0.06,16
2494,0.22,0.11,0.11,18
2495,0.08,0.17,0.17,24
2496,0.16,0.05,0.05,19
2497,0.06,0.13,0.13,16
2498,0.08,0.04,0.04,26
2499,0.84,0.07,0.02,4355
2500,0.01,0.03,0.03,157
2501,0.55,0.03,0.03,31
2502,0.64,0.01,0.01,106
2503,0.05,0.06,0.05,449
2504,0.05,0.02,0.02,152
2505,0.37,0.12,0.08,333
2506,0.29,0.1,0.06,7205
2507,0.05,0.1,0.1,21
2508,0.18,0.06,0.06,33
2509,0.11,0.07,0.04,2027
2510,0.19,0.04,0.04,74
2511,0.03,0.05,0.05,40
2512,0.16,0.05,0.05,19
2513,0.12,0.04,0.04,26
2514,0.54,0.04,0.04,28
2515,0.09,0.04,0.04,23
2516,0.02,0.02,0.02,43
2517,0.24,0.02,0.02,108
2518,0.24,0.06,0.04,7800
2519,0.36,0.02,0.02,58
2520,0.32,0.01,0.01,147
2521,0.04,0.08,0.08,26
2522,0.06,0.12,0.12,17
2523,0.1,0.02,0.02,42
2524,0.03,0.09,0.04,230
2525,0.05,0.06,0.02,113
2526,0.28,0.24,0.24,1180
2527,0.23,0.09,0.05,14473
2528,0.04,0.07,0.07,27
2529,1.67,0.01,0.01,79
2530,0.05,0.09,0.05,363
2531,0.73,0.08,0.08,26
2532,0.29,0.01,0.01,94
2533,0.15,0.01,0.01,364
2534,0.02,0.05,0.05,41
2535,0.08,0.04,0.04,25
2536,0.04,0.04,0.04,24
2537,0.65,0.06,0.05,2795
2538,0.29,0.03,0.03,321
2539,0.16,0.03,0.06,31
2540,0.16,0.05,0.05,128
2541,0.02,0.02,0.02,41
2542,0.08,0.04,0.04,25
2543,0.08,0.04,0.04,25
2544,0.69,0.07,0.07,54
2545,0.06,0.08,0.04,163
2546,0.19,0.13,0.12,11862
2547,0.5,0.02,0.02,210
2548,0.03,0.13,0.13,30
2549,0.16,0.04,0.04,25
2550,0.14,0.08,0.08,36
2551,0.05,0.05,0.05,19
2552,0.9,0,0,1205
2553,0.06,0.06,0.12,17
2554,0.11,0.05,0.05,130
2555,0.1,0.1,0.1,87
2556,0.06,0.17,0.17,18
2557,0.01,0.1,0.08,5272
2558,0.16,0.03,0.04,91
2559,0.04,0.04,0.04,23
2560,0.12,0.12,0.12,25
2561,0.15,0.1,0.1,20
2562,0.15,0.03,0.03,152
2563,0.01,0.03,0.03,70
2564,0.19,0.06,0.06,36
2565,0.02,0.05,0.05,82
2566,0.22,0.16,0.13,655
2567,0.12,0.06,0.06,17
2568,0.09,0.03,0.03,95
2569,0.08,0.14,0.06,20986
2570,0.1,0.01,0.01,105
2571,0.01,0.04,0.04,283
2572,0.12,0.04,0.05,191
2573,0.1,0.14,0.11,26881
2574,0.06,0.11,0.06,18
2575,0.15,0.01,0.01,126
2576,0.17,0.05,0.03,1068
2577,0.07,0.04,0.04,27
2578,0.04,0.08,0.08,534
2579,0.43,0.01,0.01,304
2580,0.01,0.01,0.01,101
2581,0.02,0.04,0.04,49
2582,0.09,0.03,0.03,32
2583,0.05,0.01,0.01,196
2584,0.06,0.06,0.06,16
2585,0.06,0.06,0.06,16
2586,0.16,0.02,0.02,123
2587,0.04,0.2,0.08,3693
2588,0.44,0.03,0.03,34
2589,0.1,0.05,0.05,21
2590,0.12,0.06,0.06,17
2591,0.11,0.06,0.06,18
2592,0.04,0.09,0.08,906
2593,0.19,0.07,0.07,27
2594,0.15,0.15,0.04,128
2595,0.18,0.23,0.08,1484
2596,0.12,0.06,0.06,17
2597,0.05,0.02,0.01,1053
2598,0.12,0.07,0.07,41
2599,0.31,0.2,0.16,55
2600,0.06,0.02,0.02,102
2601,0.28,0.15,0.05,897
2602,0.18,0.16,0.09,474
2603,0.05,0.05,0.08,40
2604,0.28,0.03,0.03,29
2605,0.03,0.03,0.06,31
2606,0.07,0.01,0.01,227
2607,0.02,0.01,0.01,365
2608,0.06,0.02,0.02,49
2609,0.06,0.07,0.06,71
2610,0.07,0.41,0.21,29
2611,0.28,0.11,0.11,123
2612,0.04,0.04,0.04,23
2613,0.04,0.07,0.07,27
2614,0.11,0.06,0.06,18
2615,0.05,0.06,0.06,125
2616,0.03,0.07,0.07,29
2617,0.03,0.07,0.03,30
2618,0.08,0.06,0.06,50
2619,0.07,0.01,0.01,885
2620,0.37,0.01,0.01,154
2621,0.18,0.07,0.07,28
2622,0.07,0.07,0.07,29
2623,0.23,0.16,0.16,31
2624,0.07,0.04,0.04,27
2625,0.08,0.02,0.02,49
2626,0.17,0.03,0.03,64
2627,0.07,0.03,0.03,654
2628,0.05,0.18,0.1,426
2629,0.09,0.16,0.07,1591
2630,0.05,0.1,0.1,21
2631,0.36,0.01,0.01,4721
2632,0.11,0.17,0.03,1549
2633,0.06,0.48,0.11,1341
2634,0.08,0.01,0.01,85
2635,0.14,0.02,0.02,56
2636,0.16,0.19,0.15,161
2637,0.75,0.04,0.02,168
2638,0.13,0.02,0.01,106
2639,0.17,0.17,0.17,30
2640,0.23,0.04,0.04,26
2641,0.11,0.07,0.07,57
2642,0.28,0.18,0.16,22812
2643,0.26,0.19,0.18,80
2644,0.08,0.05,0.05,38
2645,0.05,0.09,0.07,44
2646,0.07,0.28,0.13,10777
2647,0.04,0.04,0.04,25
2648,1.26,0.02,0.03,485
2649,0.35,0.02,0.02,122
2650,0.19,0.04,0.04,27
2651,0.02,0.02,0.02,48
2652,0.03,0.02,0.01,1005
2653,0.67,0.05,0.05,258
2654,0.07,0.26,0.15,106
2655,0.08,0.05,0.05,39
2656,0.07,0.1,0.08,197
2657,0.19,0.07,0.02,1481
2658,0.44,0.12,0.1,4735
2659,0.01,0.02,0.02,221
2660,0.15,0.07,0.07,27
2661,0.14,0.09,0.08,1707
2662,0.16,0.05,0.04,230
2663,0.22,0.03,0.02,329
2664,0.1,0.1,0.07,5700
2665,0.21,0.12,0.08,32353
2666,0.57,0.02,0.02,193
2667,0.02,0.02,0.02,55
2668,0.33,0.02,0.02,55
2669,0.49,0.1,0.07,136
2670,0.13,0.28,0.27,245
2671,0.19,0.06,0.05,664
2672,0.19,0.04,0.04,75
2673,0.14,0.14,0.01,101
2674,0.26,0.04,0.04,23
2675,0.12,0.11,0.09,7411
2676,0.07,0.01,0.01,75
2677,0.04,0.02,0.02,99
2678,0.05,0.1,0.1,42
2679,0.02,0.07,0.06,549
2680,0.15,0.02,0.02,349
2681,0.56,0,0,1007
2682,0.05,0.02,0.02,119
2683,0.03,0.03,0.03,37
2684,0.15,0.1,0.05,20
2685,0.09,0.02,0.01,1714
2686,0.1,0.03,0.03,125
2687,0.32,0.04,0.04,25
2688,0.19,0.07,0.07,83
2689,0.05,0.06,0.03,638
2690,0.23,0.4,0.22,345
2691,0.27,0.43,0.24,51
2692,0.03,0.03,0.03,34
2693,0.1,0.03,0.03,31
2694,0.07,0.04,0.07,45
2695,0.07,0.04,0.04,85
2696,0.05,0.02,0.02,44
2697,0.04,0.02,0.02,136
2698,0.15,0.07,0.07,27
2699,0.02,0.05,0.05,44
2700,0.06,0.02,0.02,164
2701,0.05,0.25,0.12,4053
2702,0.08,0.11,0.03,114
2703,0.12,0.06,0.07,95
2704,0.04,0.26,0.26,23
2705,0.25,0.01,0.01,1482
2706,0.07,0.08,0.08,319
2707,0.14,0.16,0.12,10585
2708,0.24,0.03,0.06,86
2709,0.08,0.06,0.06,48
2710,0.13,0.04,0.04,23
2711,0.1,0.03,0.03,29
2712,0.03,0.03,0.03,37
2713,0.17,0.02,0.02,192
2714,0.1,0.02,0.03,60
2715,0.2,0.12,0.11,348
2716,0.08,0.04,0.04,301
2717,0.06,0.12,0.12,17
2718,0.01,0.03,0.01,144
2719,0.07,0.07,0.07,645
2720,0.27,0.03,0.03,37
2721,0.14,0.03,0.03,66
2722,0.02,0.05,0.05,57
2723,0.02,0.32,0.1,161
2724,0.1,0.05,0.05,20
2725,0.15,0.1,0.1,20
2726,0.17,0.06,0.05,6826
2727,0.03,0.08,0.03,36
2728,0.1,0.03,0.03,121
2729,0.03,0.03,0.03,35
2730,0.02,0.07,0.07,42
2731,0.09,0.03,0.03,109
2732,0.04,0.02,0.02,50
2733,0.15,0.06,0.07,89
2734,0.03,0.02,0.02,63
2735,0.18,0.06,0.06,17
2736,0.11,0.07,0.06,432
2737,0.27,0.1,0.07,25985
2738,0.07,0.02,0.02,934
2739,0.03,0.06,0.06,94
2740,0.24,0.18,0.12,17
2741,0.14,0.05,0.05,21
2742,0.13,0.06,0.06,16
2743,0.06,0.06,0.06,17
2744,0.12,0.02,0.02,50
2745,0.01,0.01,0.01,73
2746,0.15,0.06,0.06,33
2747,0.09,0.02,0.02,47
2748,0.23,0.01,0.01,78
2749,0.08,0.11,0.07,3693
2750,0.27,0.04,0.03,382
2751,0.09,0.01,0.01,99
2752,0.4,0.18,0.17,103
2753,0.17,0.04,0.04,23
2754,0.04,0.06,0.06,49
2755,0.02,0.04,0.05,55
2756,0.02,0.02,0.02,177
2757,0.05,0.03,0.05,39
2758,0.4,0.02,0.02,65
2759,0.08,0.08,0.04,26
2760,0.23,0.32,0.23,90
2761,0.01,0.04,0.04,74
2762,0.05,0.02,0.02,204
2763,0.02,0.07,0.02,54
2764,0.06,0.06,0.06,18
2765,0.06,0.06,0.06,32
2766,0.04,0.03,0.03,108
2767,0.02,0.28,0.08,6728
2768,0.05,0.05,0.05,19
2769,0.32,0.27,0.12,248
2770,0.08,0.08,0.08,26
2771,0.13,0.1,0.06,68
2772,0.03,0.03,0.03,175
2773,0.41,0.35,0.24,2466
2774,0.04,0.02,0.02,125
2775,0.04,0.04,0.04,28
2776,0.06,0.06,0.06,252
2777,0.14,0.08,0.06,3840
2778,0.32,0.04,0.04,25
2779,0.09,0.06,0.04,628
2780,0.01,0.03,0.03,72
2781,0.01,0.01,0.01,87
2782,0.07,0.02,0.02,42
2783,0.66,0,0,559
2784,0.02,0.02,0.02,52
2785,0.07,0.02,0.02,42
2786,0.09,0.06,0.04,503
2787,0.35,0.04,0.04,23
2788,0.27,0.17,0.12,356
2789,0.09,0.01,0.01,189
2790,0.01,0.02,0.01,154
2791,0.13,0.13,0.03,523
2792,0.1,0.01,0.01,93
2793,0.43,0.03,0.03,35
2794,0.05,0.06,0.06,307
2795,0.28,0.06,0.06,18
2796,0.05,0.1,0.1,20
2797,0.19,0,0,629
2798,0.12,0.04,0.01,114
2799,0.06,0.19,0.14,4827
2800,0.13,0.12,0.03,418
2801,0.05,0.03,0.03,38
2802,0.18,0.02,0.01,175
2803,0.12,0.02,0.02,111
2804,0.1,0.13,0.1,9357
2805,0.02,0.04,0.04,53
2806,0.02,0.08,0.08,51
2807,0.3,0.1,0.1,20
2808,0.21,0.04,0.04,28
2809,0.24,0.06,0.06,17
2810,0.07,0.31,0.17,271
2811,0.61,0.02,0.02,127
2812,0.02,0.02,0.02,44
2813,0.03,0.07,0.07,29
2814,0.18,0.04,0.04,142
2815,0.15,0.03,0.03,158
2816,0.02,0.07,0.04,46
2817,0.24,0.1,0.07,255
2818,0.09,0.19,0.17,47
2819,0.31,0.04,0.04,26
2820,0.11,0.02,0.02,46
2821,0.34,0.21,0.12,68
2822,0.15,0.01,0.01,100
2823,0.26,0.03,0.02,352
2824,0.1,0.08,0.08,106
2825,0.15,0.01,0.01,114
2826,0.13,0.06,0.06,16
2827,0.01,0.5,0.22,1906
2828,0.48,0.03,0.03,40
2829,0.14,0.03,0.03,104
2830,0.04,0.03,0.03,74
2831,0.16,0.03,0.03,38
2832,0.14,0.03,0.03,29
2833,0.01,0.03,0.03,120
2834,0.09,0.09,0.09,22
2835,0.17,0.06,0.06,18
2836,0.26,0.05,0.03,39
2837,0.27,0.06,0.06,286
2838,0.03,0.08,0.08,112
2839,0.11,0.11,0.11,19
2840,0.19,0.01,0.02,159
2841,0.04,0.02,0.02,45
2842,0.07,0.06,0.04,237
2843,0.31,0.02,0.02,135
2844,0.04,0.04,0.04,47
2845,0.3,0.19,0.15,1386
2846,0.07,0.07,0.07,29
2847,0.07,0.05,0.01,359
2848,0.3,0.03,0.02,821
2849,0.35,0.03,0.03,119
2850,0.03,0.12,0.12,33
2851,0.21,0.11,0.08,295
2852,0.13,0.17,0.16,974
2853,0.06,0.06,0.06,16
2854,0.09,0.23,0.09,2592
2855,0.15,0.02,0.02,55
2856,0.18,0.05,0.05,44
2857,0.09,0.02,0.02,43
2858,0.06,0.06,0.06,16
2859,0.5,0.02,0.02,652
2860,0.17,0.05,0.05,235
2861,0.01,0.09,0.07,197
2862,0.05,0.05,0.04,55
2863,0.1,0.05,0.05,152
2864,0.15,0.04,0.04,134
2865,0.05,0.05,0.05,19
2866,0.38,0.02,0.02,118
2867,0.04,0.05,0.05,150
2868,0.48,0.16,0.15,134
2869,0.05,0.03,0.03,39
2870,0.17,0.07,0.01,230
2871,0.02,0.06,0.06,86
2872,0.24,0.08,0.02,212
2873,0.26,0.06,0.06,31
2874,0.55,0.02,0.02,62
2875,0.24,0.06,0.06,4620
2876,0.06,0.05,0.05,62
2877,0.05,0.02,0.02,93
2878,0.04,0.04,0.05,132
2879,0.19,0.01,0.01,89
2880,0.01,0.11,0.02,18166
2881,0.35,0.06,0.06,17
2882,0.12,0.04,0.04,25
2883,0.41,0.06,0.06,17
2884,0.16,0.04,0.04,25
2885,0.04,0.04,0.04,23
2886,0.14,0.05,0.05,37
2887,0.1,0.03,0.03,30
2888,0.4,0.04,0.04,182
2889,0.06,0.13,0.13,16
2890,0.17,0.09,0.05,1354
2891,0.26,0.07,0.07,27
2892,0.19,0.01,0.01,134
2893,0.04,0.04,0.06,69
2894,0.03,0.03,0.03,33
2895,0.03,0.03,0.04,116
2896,0.26,0.11,0.1,354
2897,0.1,0.03,0.01,72
2898,0.16,0.12,0.03,887
2899,0.29,0.09,0.06,852
